Time[s], sclk, sdo
9.864264083333333, 0, 0
9.864265083333335, 1, 0
9.864266083333334, 0, 0
9.864267083333335, 1, 0
9.864268083333334, 0, 0
9.864269083333333, 1, 0
9.864270083333334, 0, 0
9.864271083333334, 1, 0
9.864272083333335, 0, 0
9.864273083333334, 1, 0
9.864274083333333, 0, 0
9.864275083333334, 1, 0
9.864276083333333, 0, 0
9.864277083333334, 1, 0
9.864278083333334, 0, 0
9.864279083333335, 1, 0
9.864280083333334, 0, 0
9.864281083333333, 1, 0
9.864282083333334, 0, 0
9.864283083333333, 1, 0
9.864284083333335, 0, 0
9.864285083333334, 1, 0
9.864286083333335, 0, 0
9.864287083333334, 1, 0
9.864288083333333, 0, 0
9.864289083333334, 1, 0
9.864290083333334, 0, 0
9.864291083333335, 1, 0
9.864292083333334, 0, 0
9.864293083333333, 1, 0
9.864294083333334, 0, 0
9.864295083333333, 1, 0
9.864296083333334, 0, 0
9.864297083333334, 1, 0
9.864298083333335, 0, 0
9.864299083333334, 1, 0
9.864300083333333, 0, 0
9.864301083333334, 1, 0
9.864302083333333, 0, 0
9.864303083333334, 1, 0
9.864304083333334, 0, 0
9.864305083333335, 1, 0
9.864306083333334, 0, 0
9.864307083333333, 1, 0
9.864308083333334, 0, 0
9.864309083333334, 1, 0
9.864310083333335, 0, 0
9.864311083333334, 1, 0
9.864312083333333, 0, 0
9.864313083333334, 1, 0
9.864314083333333, 0, 0
9.864315083333334, 1, 0
9.864316083333334, 0, 0
9.864317083333335, 1, 0
9.864318083333334, 0, 0
9.864319083333333, 1, 0
9.864320083333334, 0, 0
9.864321083333333, 1, 0
9.864322083333334, 0, 0
9.864323083333334, 1, 0
9.864324083333335, 0, 0
9.864325083333334, 1, 0
9.864326083333333, 0, 0
9.864327083333334, 1, 0
9.864328083333334, 0, 0
9.864329083333335, 1, 0
9.864330083333334, 0, 0
9.864331083333333, 1, 0
9.864332083333334, 0, 0
9.864333083333333, 1, 0
9.864334083333334, 0, 0
9.864335083333334, 1, 0
9.864336083333335, 0, 0
9.864337083333334, 1, 0
9.864338083333333, 0, 0
9.864339083333334, 1, 0
9.864340083333333, 0, 0
9.864341083333334, 1, 0
9.864342083333334, 0, 0
9.864343083333335, 1, 0
9.864344083333334, 0, 0
9.864345083333333, 1, 0
9.864346083333334, 0, 0
9.864347083333334, 1, 0
9.864348083333335, 0, 0
9.864349083333334, 1, 0
9.864350083333333, 0, 0
9.864351083333334, 1, 0
9.864352083333333, 0, 0
9.864353083333334, 1, 0
9.864354083333334, 0, 0
9.864355083333335, 1, 0
9.864356083333334, 0, 0
9.864357083333333, 1, 0
9.864358083333334, 0, 0
9.864359083333333, 1, 0
9.864360083333334, 0, 0
9.864361083333334, 1, 0
9.864362083333335, 0, 0
9.864363083333334, 1, 0
9.864364083333333, 0, 0
9.864365083333334, 1, 0
9.864366083333334, 0, 0
9.864367083333335, 1, 0
9.864368083333334, 0, 0
9.864369083333333, 1, 0
9.864370083333334, 0, 0
9.864371083333333, 1, 0
9.864372083333334, 0, 0
9.864373083333334, 1, 0
9.864374083333335, 0, 0
9.864375083333334, 1, 0
9.864376083333333, 0, 0
9.864377083333334, 1, 0
9.864378083333333, 0, 0
9.864379083333334, 1, 0
9.864380083333334, 0, 0
9.864381083333335, 1, 0
9.864382083333334, 0, 0
9.864383083333333, 1, 0
9.864384083333334, 0, 0
9.864385083333334, 1, 0
9.864386083333335, 0, 0
9.864387083333334, 1, 0
9.864388083333333, 0, 0
9.864389083333334, 1, 0
9.864390083333333, 0, 0
9.864391083333334, 1, 0
9.864392083333334, 0, 0
9.864393083333335, 1, 0
9.864394083333334, 0, 0
9.864395083333333, 1, 0
9.864396083333334, 0, 0
9.864397083333333, 1, 0
9.864398083333334, 0, 0
9.864399083333334, 1, 0
9.864400083333335, 0, 0
9.864401083333334, 1, 0
9.864402083333333, 0, 0
9.864403083333334, 1, 0
9.864404083333334, 0, 0
9.864405083333335, 1, 0
9.864406083333334, 0, 0
9.864407083333333, 1, 0
9.864408083333334, 0, 0
9.864409083333333, 1, 0
9.864410083333334, 0, 0
9.864411083333334, 1, 0
9.864412083333335, 0, 0
9.864413083333334, 1, 0
9.864414083333333, 0, 0
9.864415083333334, 1, 0
9.864416083333333, 0, 0
9.864417083333334, 1, 0
9.864418083333334, 0, 0
9.864419083333335, 1, 0
9.864420083333334, 0, 0
9.864421083333333, 1, 0
9.864422083333334, 0, 0
9.864423083333334, 1, 0
9.864424083333335, 0, 0
9.864425083333334, 1, 0
9.864426083333335, 0, 0
9.864427083333334, 1, 0
9.864428083333333, 0, 0
9.864429083333334, 1, 0
9.864430083333334, 0, 0
9.864431083333335, 1, 0
9.864432083333334, 0, 0
9.864433083333333, 1, 0
9.864434083333334, 0, 0
9.864435083333333, 1, 0
9.864436083333334, 0, 0
9.864437083333334, 1, 0
9.864438083333335, 0, 0
9.864439083333334, 1, 0
9.864440083333333, 0, 0
9.864441083333334, 1, 0
9.864442083333333, 0, 0
9.864443083333335, 1, 0
9.864444083333334, 0, 0
9.864445083333335, 1, 0
9.864446083333334, 0, 0
9.864447083333333, 1, 0
9.864448083333334, 0, 0
9.864449083333334, 1, 0
9.864450083333335, 0, 0
9.864451083333334, 1, 0
9.864452083333333, 0, 0
9.864453083333334, 1, 0
9.864454083333333, 0, 0
9.864455083333334, 1, 0
9.864456083333334, 0, 0
9.864457083333335, 1, 0
9.864458083333334, 0, 0
9.864459083333333, 1, 0
9.864460083333334, 0, 0
9.864461083333333, 1, 0
9.864462083333335, 0, 0
9.864463083333334, 1, 0
9.864464083333335, 0, 0
9.864465083333334, 1, 0
9.864466083333333, 0, 0
9.864467083333334, 1, 0
9.864468083333334, 0, 0
9.864469083333335, 1, 0
9.864470083333334, 0, 0
9.864471083333333, 1, 0
9.864472083333334, 0, 0
9.864473083333333, 1, 0
9.864474083333334, 0, 0
9.864475083333334, 1, 0
9.864476083333335, 0, 0
9.864477083333334, 1, 0
9.864478083333333, 0, 0
9.864479083333334, 1, 0
9.864480083333333, 0, 0
9.864481083333335, 1, 0
9.864482083333334, 0, 0
9.864483083333335, 1, 0
9.864484083333334, 0, 0
9.864485083333333, 1, 0
9.864486083333334, 0, 0
9.864487083333334, 1, 0
9.864488083333335, 0, 0
9.864489083333334, 1, 0
9.864490083333333, 0, 0
9.864491083333334, 1, 0
9.864492083333333, 0, 0
9.864493083333334, 1, 0
9.864494083333334, 0, 0
9.864495083333335, 1, 0
9.864496083333334, 0, 0
9.864497083333333, 1, 0
9.864498083333334, 0, 0
9.864499083333333, 1, 0
9.864500083333335, 0, 0
9.864501083333334, 1, 0
9.864502083333335, 0, 0
9.864503083333334, 1, 0
9.864504083333333, 0, 0
9.864505083333334, 1, 0
9.864506083333334, 0, 0
9.864507083333335, 1, 0
9.864508083333334, 0, 0
9.864509083333333, 1, 0
9.864510083333334, 0, 0
9.864511083333333, 1, 0
9.864512083333334, 0, 0
9.864513083333334, 1, 0
9.864514083333335, 0, 0
9.864515083333334, 1, 0
9.864516083333333, 0, 0
9.864517083333334, 1, 0
9.864518083333333, 0, 0
9.864519083333334, 1, 0
9.864520083333334, 0, 0
9.864521083333335, 1, 0
9.864522083333334, 0, 0
9.864523083333333, 1, 0
9.864524083333334, 0, 0
9.864525083333334, 1, 0
9.864526083333335, 0, 0
9.864527083333334, 1, 0
9.864528083333333, 0, 0
9.864529083333334, 1, 0
9.864530083333333, 0, 0
9.864531083333334, 1, 0
9.864532083333334, 0, 0
9.864533083333335, 1, 0
9.864534083333334, 0, 0
9.864535083333333, 1, 0
9.864536083333334, 0, 0
9.864537083333333, 1, 0
9.864538083333334, 0, 0
9.864539083333334, 1, 0
9.864540083333335, 0, 0
9.864541083333334, 1, 0
9.864542083333333, 0, 0
9.864543083333334, 1, 0
9.864544083333334, 0, 0
9.864545083333335, 1, 0
9.864546083333334, 0, 0
9.864547083333333, 1, 0
9.864548083333334, 0, 0
10.219565083333334, 1, 0
10.219566083333333, 0, 0
10.219567083333335, 1, 0
10.219568083333334, 0, 0
10.219569083333335, 1, 0
10.219570083333334, 0, 0
10.219571083333333, 1, 0
10.219572083333334, 0, 0
10.219573083333334, 1, 0
10.219574083333335, 0, 0
10.219575083333334, 1, 0
10.219576083333333, 0, 0
10.219577083333334, 1, 0
10.219578083333333, 0, 0
10.219579083333334, 1, 0
10.219580083333334, 0, 0
10.219581083333335, 1, 0
10.219582083333334, 0, 0
10.219583083333333, 1, 0
10.219584083333334, 0, 0
10.219585083333333, 1, 0
10.219586083333335, 0, 0
10.219587083333334, 1, 0
10.219588083333335, 0, 0
10.219589083333334, 1, 0
10.219590083333333, 0, 0
10.219591083333334, 1, 0
10.219592083333334, 0, 0
10.219593083333335, 1, 0
10.219594083333334, 0, 0
10.219595083333333, 1, 0
10.219596083333334, 0, 0
10.219597083333333, 1, 0
10.219598083333334, 0, 0
10.219599083333334, 1, 0
10.219600083333335, 0, 0
10.219601083333334, 1, 0
10.219602083333333, 0, 0
10.219603083333334, 1, 0
10.219604083333333, 0, 0
10.219605083333335, 1, 0
10.219606083333334, 0, 0
10.219607083333335, 1, 0
10.219608083333334, 0, 0
10.219609083333333, 1, 0
10.219610083333334, 0, 0
10.219611083333334, 1, 0
10.219612083333335, 0, 0
10.219613083333334, 1, 0
10.219614083333333, 0, 0
10.219615083333334, 1, 0
10.219616083333333, 0, 0
10.219617083333334, 1, 0
10.219618083333334, 0, 0
10.219619083333335, 1, 0
10.219620083333334, 0, 0
10.219621083333333, 1, 0
10.219622083333334, 0, 0
10.219623083333333, 1, 0
10.219624083333334, 0, 0
10.219625083333334, 1, 0
10.219626083333335, 0, 0
10.219627083333334, 1, 0
10.219628083333333, 0, 0
10.219628416666668, 0, 1
10.219629083333334, 1, 1
10.219630083333334, 0, 1
10.219631083333335, 1, 1
10.219632083333334, 0, 1
10.219633083333333, 1, 1
10.219634083333334, 0, 1
10.219635083333333, 1, 1
10.219636083333334, 0, 1
10.219637083333334, 1, 1
10.219638083333335, 0, 1
10.219639083333334, 1, 1
10.219640083333333, 0, 1
10.219641083333334, 1, 1
10.219642083333333, 0, 1
10.219643083333334, 1, 1
10.219644083333334, 0, 0
10.219645083333335, 1, 0
10.219646083333334, 0, 0
10.219647083333333, 1, 0
10.219648083333334, 0, 0
10.219649083333334, 1, 0
10.219650083333335, 0, 0
10.219651083333334, 1, 0
10.219652083333333, 0, 0
10.219653083333334, 1, 0
10.219654083333333, 0, 0
10.219655083333334, 1, 0
10.219656083333334, 0, 0
10.219657083333335, 1, 0
10.219658083333334, 0, 0
10.219659083333333, 1, 0
10.219660083333334, 0, 0
10.219661083333333, 1, 0
10.219662083333334, 0, 0
10.219663083333334, 1, 0
10.219664083333335, 0, 0
10.219665083333334, 1, 0
10.219666083333333, 0, 0
10.219667083333334, 1, 0
10.219668083333334, 0, 0
10.219669083333335, 1, 0
10.219670083333334, 0, 0
10.219671083333333, 1, 0
10.219672083333334, 0, 0
10.219673083333333, 1, 0
10.219674083333334, 0, 0
10.219675083333334, 1, 0
10.219676083333335, 0, 0
10.219677083333334, 1, 0
10.219678083333333, 0, 0
10.219679083333334, 1, 0
10.219680083333333, 0, 0
10.219681083333334, 1, 0
10.219682083333334, 0, 0
10.219683083333335, 1, 0
10.219684083333334, 0, 0
10.219685083333333, 1, 0
10.219686083333334, 0, 1
10.219687083333334, 1, 1
10.219688166666668, 0, 0
10.219689083333334, 1, 0
10.219690083333335, 0, 0
10.219691083333334, 1, 0
10.219692083333333, 0, 0
10.219693083333334, 1, 0
10.219694083333334, 0, 0
10.219695083333335, 1, 0
10.219696083333334, 0, 0
10.219697083333333, 1, 0
10.219698083333334, 0, 0
10.219699083333333, 1, 0
10.219700083333334, 0, 0
10.219701083333334, 1, 0
10.219702083333335, 0, 0
10.219703083333334, 1, 0
10.219704083333333, 0, 0
10.219705083333334, 1, 0
10.219706083333334, 0, 0
10.219707083333335, 1, 0
10.219708083333334, 0, 0
10.219709083333335, 1, 0
10.219710083333334, 0, 0
10.219711083333333, 1, 0
10.219712083333334, 0, 0
10.219713083333334, 1, 0
10.219714083333335, 0, 0
10.219715083333334, 1, 0
10.219716083333333, 0, 0
10.219717083333334, 1, 0
10.219718083333333, 0, 0
10.219719083333334, 1, 0
10.219720083333334, 0, 0
10.219721083333335, 1, 0
10.219722083333334, 0, 0
10.219723166666668, 1, 0
10.219724083333334, 0, 0
10.219725083333334, 1, 0
10.219726083333335, 0, 0
10.219727083333334, 1, 0
10.219728083333335, 0, 0
10.219729083333334, 1, 0
10.219730083333333, 0, 0
10.219731083333334, 1, 0
10.219732083333334, 0, 0
10.219733083333335, 1, 0
10.219734083333334, 0, 0
10.219735083333333, 1, 0
10.219736083333334, 0, 0
10.219737083333333, 1, 0
10.219738083333334, 0, 0
10.219739166666667, 1, 0
10.219740083333335, 0, 0
10.219741083333334, 1, 0
10.219742083333333, 0, 0
10.219743083333334, 1, 0
10.219744083333334, 0, 0
10.219745083333335, 1, 0
10.219746083333334, 0, 0
10.219747166666668, 1, 0
10.219748166666667, 0, 0
10.219749166666666, 1, 0
10.219750166666667, 0, 0
10.219751166666667, 1, 0
10.219752166666668, 0, 0
10.219753166666667, 1, 0
10.219754083333333, 0, 0
10.219755166666667, 1, 0
10.219756166666667, 0, 0
10.219757166666668, 1, 0
10.219758166666667, 0, 0
10.219759166666668, 1, 0
10.219760166666667, 0, 0
10.219761166666668, 1, 0
10.219762166666667, 0, 0
10.219763166666667, 1, 0
10.219764166666668, 0, 0
10.219765166666667, 1, 0
10.219766166666668, 0, 0
10.219767166666667, 1, 0
10.219768166666666, 0, 0
10.219769166666667, 1, 0
10.219770166666667, 0, 0
10.219771166666668, 1, 0
10.219772166666667, 0, 0
10.219773166666668, 1, 0
10.219774166666667, 0, 0
10.219775166666667, 1, 0
10.219776166666668, 0, 0
10.219777166666667, 1, 0
10.219778166666668, 0, 0
10.219779166666667, 1, 0
10.219780166666668, 0, 0
10.219781166666667, 1, 0
10.219782166666667, 0, 0
10.219783166666668, 1, 0
10.219784166666667, 0, 0
10.219785166666668, 1, 0
10.219786166666667, 0, 0
10.219787166666666, 1, 0
10.219788166666667, 0, 0
10.219789166666667, 1, 0
10.219790166666668, 0, 0
10.219791166666667, 1, 0
10.219792166666668, 0, 0
10.219793166666667, 1, 0
10.219794166666667, 0, 0
10.219795166666668, 1, 0
10.219796166666667, 0, 0
10.219797166666668, 1, 0
10.219798166666667, 0, 0
10.219799166666668, 1, 0
10.219800166666667, 0, 0
10.219801166666667, 1, 0
10.219802166666668, 0, 0
10.219803166666667, 1, 0
10.219804166666668, 0, 0
10.219805166666667, 1, 0
10.219806166666666, 0, 0
10.219807166666667, 1, 0
10.219808166666667, 0, 0
10.219809166666668, 1, 0
10.219810166666667, 0, 0
10.219811166666668, 1, 0
10.219812166666667, 0, 0
10.219813166666667, 1, 0
10.219814166666668, 0, 0
10.219815166666667, 1, 0
10.219816166666668, 0, 0
10.219817166666667, 1, 0
10.219818166666668, 0, 0
10.219819166666667, 1, 0
10.219820166666667, 0, 0
10.219821166666668, 1, 0
10.219822166666667, 0, 0
10.219823166666668, 1, 0
10.219824166666667, 0, 0
10.219825166666666, 1, 0
10.219826166666667, 0, 0
10.219827166666667, 1, 0
10.219828166666668, 0, 0
10.219829166666667, 1, 0
10.219830166666668, 0, 0
10.219831166666667, 1, 0
10.219832166666666, 0, 0
10.219833166666668, 1, 0
10.219834166666667, 0, 0
10.219835166666668, 1, 0
10.219836166666667, 0, 0
10.219837166666668, 1, 0
10.219838166666667, 0, 0
10.219839166666667, 1, 0
10.219840166666668, 0, 0
10.219841166666667, 1, 0
10.219842166666668, 0, 0
10.219843166666667, 1, 0
10.219844166666668, 0, 0
10.219845166666667, 1, 0
10.219846166666667, 0, 0
10.219847166666668, 1, 0
10.219848166666667, 0, 0
10.219849166666668, 1, 0
10.219850166666667, 0, 0
10.219851166666666, 1, 0
10.219852166666668, 0, 0
10.219853166666667, 1, 0
10.219854166666668, 0, 0
10.219855166666667, 1, 0
10.219856166666668, 0, 0
10.219857166666667, 1, 0
10.219858166666667, 0, 0
10.219859166666668, 1, 0
10.219860166666667, 0, 0
10.219861166666668, 1, 0
10.219862166666667, 0, 0
10.219863166666668, 1, 0
10.219864166666667, 0, 0
10.219865166666667, 1, 0
10.219866166666668, 0, 0
10.219867166666667, 1, 0
10.219868166666668, 0, 0
10.219869166666667, 1, 0
10.219870166666666, 0, 0
10.219871166666668, 1, 0
10.219872166666667, 0, 0
10.219873166666668, 1, 0
10.219874166666667, 0, 0
10.219875166666668, 1, 0
10.219876166666667, 0, 0
10.219877166666667, 1, 0
10.219878166666668, 0, 0
10.219879166666667, 1, 0
10.219880166666668, 0, 0
10.219881166666667, 1, 0
10.219882166666668, 0, 0
10.219883166666667, 1, 0
10.219884166666667, 0, 0
10.219885166666668, 1, 0
10.219886166666667, 0, 0
10.219887166666668, 1, 0
10.219888166666667, 0, 0
10.219889166666666, 1, 0
10.219890166666667, 0, 0
10.219891166666667, 1, 0
10.219892166666668, 0, 0
10.219893166666667, 1, 0
10.219894166666668, 0, 0
10.219895166666667, 1, 0
10.219896166666667, 0, 0
10.219897166666668, 1, 0
10.219898166666667, 0, 0
10.219899166666668, 1, 0
10.219900166666667, 0, 0
10.219901166666668, 1, 0
10.219902166666667, 0, 0
10.219903166666667, 1, 0
10.219904166666668, 0, 0
10.219905166666667, 1, 0
10.219906166666668, 0, 0
10.219907166666667, 1, 0
10.219908166666666, 0, 0
10.219909166666667, 1, 0
10.219910166666667, 0, 0
10.219911166666668, 1, 0
10.219912166666667, 0, 0
10.219913166666668, 1, 0
10.219914166666667, 0, 0
10.219915166666667, 1, 0
10.219916166666668, 0, 0
10.219917166666667, 1, 0
10.219918166666668, 0, 0
10.219919166666667, 1, 0
10.219920166666668, 0, 0
10.219921166666667, 1, 0
10.219922166666667, 0, 0
10.219923166666668, 1, 0
10.219924166666667, 0, 0
10.219925166666668, 1, 0
10.219926166666667, 0, 0
10.219927166666666, 1, 0
10.219928166666667, 0, 0
10.219929166666667, 1, 0
10.219930166666668, 0, 0
10.219931166666667, 1, 0
10.219932166666668, 0, 0
10.219933166666667, 1, 0
10.219934166666667, 0, 0
10.219935166666668, 1, 0
10.219936166666667, 0, 0
10.219937166666668, 1, 0
10.219938166666667, 0, 0
10.219939166666668, 1, 0
10.219940166666667, 0, 0
10.219941166666667, 1, 0
10.219942166666668, 0, 0
10.219943166666667, 1, 0
10.219944166666668, 0, 0
10.219945166666667, 1, 0
10.219946166666666, 0, 0
10.219947166666667, 1, 0
10.219948166666667, 0, 0
10.219949166666668, 1, 0
10.219950166666667, 0, 0
10.219951166666668, 1, 0
10.219952166666667, 0, 0
10.219953166666667, 1, 0
10.219954166666668, 0, 0
10.219955166666667, 1, 0
10.219956166666668, 0, 0
10.219957166666667, 1, 0
10.219958166666668, 0, 0
10.219959166666667, 1, 0
10.219960166666667, 0, 0
10.219961166666668, 1, 0
10.219962166666667, 0, 0
10.219963166666668, 1, 0
10.219964166666667, 0, 0
10.219965166666666, 1, 0
10.219966166666667, 0, 0
10.219967166666667, 1, 0
10.219968166666668, 0, 0
10.219969166666667, 1, 0
10.219970166666668, 0, 0
10.219971166666667, 1, 0
10.219972166666667, 0, 0
10.219973166666668, 1, 0
10.219974166666667, 0, 0
10.219975166666668, 1, 0
10.219976166666667, 0, 0
10.219977166666668, 1, 0
10.219978166666667, 0, 0
10.219979166666667, 1, 0
10.219980166666668, 0, 0
10.219981166666667, 1, 0
10.219982166666668, 0, 0
10.219983166666667, 1, 0
10.219984166666666, 0, 0
10.219985166666667, 1, 0
10.219986166666667, 0, 0
10.219987166666668, 1, 0
10.219988166666667, 0, 0
10.219989166666668, 1, 0
10.219990166666667, 0, 0
10.219991166666667, 1, 0
10.219992166666668, 0, 0
10.219993166666667, 1, 0
10.219994166666668, 0, 0
10.219995166666667, 1, 0
10.219996166666668, 0, 0
10.219997166666667, 1, 0
10.219998166666667, 0, 0
10.219999166666668, 1, 0
10.220000166666667, 0, 0
10.220001166666668, 1, 0
10.220002166666667, 0, 0
10.220003166666666, 1, 0
10.220004166666667, 0, 0
10.220005166666667, 1, 0
10.220006166666668, 0, 0
10.220007166666667, 1, 0
10.220008166666668, 0, 0
10.220009166666667, 1, 0
10.220010166666667, 0, 0
10.220011166666668, 1, 0
10.220012166666667, 0, 0
10.220013166666668, 1, 0
10.220014166666667, 0, 0
10.220015166666668, 1, 0
10.220016166666667, 0, 0
10.220017166666667, 1, 0
10.220018166666668, 0, 0
10.220019166666667, 1, 0
10.220020166666668, 0, 0
10.220021166666667, 1, 0
10.220022166666666, 0, 0
10.220023166666667, 1, 0
10.220024166666667, 0, 0
10.220025166666668, 1, 0
10.220026166666667, 0, 0
10.220027166666668, 1, 0
10.220028166666667, 0, 0
10.220029166666666, 1, 0
10.220030166666668, 0, 0
10.220031166666667, 1, 0
10.220032166666668, 0, 0
10.220033166666667, 1, 0
10.220034166666668, 0, 0
10.220035166666667, 1, 0
10.220036166666667, 0, 0
10.220037166666668, 1, 0
10.220038166666667, 0, 0
10.220039166666668, 1, 0
10.220040166666667, 0, 0
10.220041166666666, 1, 0
10.220042166666667, 0, 0
10.220043166666667, 1, 0
10.220044166666668, 0, 0
10.220045166666667, 1, 0
10.220046166666668, 0, 0
10.220047166666667, 1, 0
10.220048166666666, 0, 0
10.220049166666668, 1, 0
10.220050166666667, 0, 0
10.220051166666668, 1, 0
10.220052166666667, 0, 0
10.220053166666668, 1, 0
10.220054166666667, 0, 0
10.220055166666667, 1, 0
10.220056166666668, 0, 0
10.220057166666667, 1, 0
10.220058166666668, 0, 0
10.220059166666667, 1, 0
10.220060166666668, 0, 0
10.220061166666667, 1, 0
10.220062166666667, 0, 0
10.220063166666668, 1, 0
10.220064166666667, 0, 0
10.220065166666668, 1, 0
10.220066166666667, 0, 0
10.220067166666666, 1, 0
10.220068166666668, 0, 0
10.220069166666667, 1, 0
10.220070166666668, 0, 0
10.220071166666667, 1, 0
10.220072166666668, 0, 0
10.220073166666667, 1, 0
10.220074166666667, 0, 0
10.220075166666668, 1, 0
10.220076166666667, 0, 0
10.220077166666668, 1, 0
10.220078166666667, 0, 0
10.220079166666668, 1, 0
10.220080166666667, 0, 0
10.220081166666667, 1, 0
10.220082166666668, 0, 0
10.220083166666667, 1, 0
10.220084166666668, 0, 0
10.220085166666667, 1, 0
10.220086166666666, 0, 0
10.220087166666667, 1, 0
10.220088166666667, 0, 0
10.220089166666668, 1, 0
10.220090166666667, 0, 0
10.220091166666668, 1, 0
10.220092166666667, 0, 0
10.220093166666667, 1, 0
10.220094166666668, 0, 0
10.220095166666667, 1, 0
10.220096166666668, 0, 0
10.220097166666667, 1, 0
10.220098166666668, 0, 0
10.220099166666667, 1, 0
10.220100166666667, 0, 0
10.220101166666668, 1, 0
10.220102166666667, 0, 0
10.220103166666668, 1, 0
10.220104166666667, 0, 0
10.220105166666666, 1, 0
10.220106166666667, 0, 0
10.220107166666667, 1, 0
10.220108166666668, 0, 0
10.220109166666667, 1, 0
10.220110166666668, 0, 0
10.220111166666667, 1, 0
10.220112166666667, 0, 0
10.220113166666668, 1, 0
10.220114166666667, 0, 0
10.220115166666668, 1, 0
10.220116166666667, 0, 0
10.220117166666668, 1, 0
10.220118166666667, 0, 0
10.220119166666667, 1, 0
10.220120166666668, 0, 0
10.220121166666667, 1, 0
10.220122166666668, 0, 0
10.220123166666667, 1, 0
10.220124166666666, 0, 0
10.220125166666667, 1, 0
10.220126166666667, 0, 0
10.220127166666668, 1, 0
10.220128166666667, 0, 0
10.220129166666668, 1, 0
10.220130166666667, 0, 0
10.220131166666667, 1, 0
10.220132166666668, 0, 0
10.220133166666667, 1, 0
10.220134166666668, 0, 0
10.220135166666667, 1, 0
10.220136166666668, 0, 0
10.220137166666667, 1, 0
10.220138166666667, 0, 0
10.220139166666668, 1, 0
10.220140166666667, 0, 0
10.220141166666668, 1, 0
10.220142166666667, 0, 0
10.220143166666666, 1, 0
10.220144166666667, 0, 0
10.220145166666667, 1, 0
10.220146166666668, 0, 0
10.220147166666667, 1, 0
10.220148166666668, 0, 0
10.220149166666667, 1, 0
10.220150166666667, 0, 0
10.220151166666668, 1, 0
10.220152166666667, 0, 0
10.220153166666668, 1, 0
10.220154166666667, 0, 0
10.220155166666668, 1, 0
10.220156166666667, 0, 0
10.220157166666667, 1, 0
10.220158166666668, 0, 0
10.220159166666667, 1, 0
10.220160166666668, 0, 0
10.220161166666667, 1, 0
10.220162166666666, 0, 0
10.220163166666667, 1, 0
10.220164166666667, 0, 0
10.220165166666668, 1, 0
10.220166166666667, 0, 0
10.220167166666668, 1, 0
10.220168166666667, 0, 0
10.220169166666667, 1, 0
10.220170166666668, 0, 0
10.220171166666667, 1, 0
10.220172166666668, 0, 0
10.220173166666667, 1, 0
10.220174166666668, 0, 0
10.220175166666667, 1, 0
10.220176166666667, 0, 0
10.220177166666668, 1, 0
10.220178166666667, 0, 0
10.220179166666668, 1, 0
10.220180166666667, 0, 0
10.220181166666666, 1, 0
10.220182166666667, 0, 0
10.220183166666667, 1, 0
10.220184166666668, 0, 0
10.220185166666667, 1, 0
10.220186166666668, 0, 0
10.220187166666667, 1, 0
10.220188166666667, 0, 0
10.220189166666668, 1, 0
10.220190166666667, 0, 0
10.220191166666668, 1, 0
10.220192166666667, 0, 0
10.220193166666668, 1, 0
10.220194166666667, 0, 0
10.220195166666667, 1, 0
10.220196166666668, 0, 0
10.220197166666667, 1, 0
10.220198166666668, 0, 0
10.220199166666667, 1, 0
10.220200166666666, 0, 0
10.220201166666667, 1, 0
10.220202166666667, 0, 0
10.220203166666668, 1, 0
10.220204166666667, 0, 0
10.575369416666668, 1, 0
10.575370166666668, 0, 0
10.575371166666667, 1, 0
10.575372166666668, 0, 0
10.575373166666667, 1, 0
10.575374166666668, 0, 0
10.575375166666667, 1, 0
10.575376166666667, 0, 0
10.575377166666668, 1, 0
10.575378166666667, 0, 0
10.575379166666668, 1, 0
10.575380166666667, 0, 0
10.575381166666668, 1, 0
10.575382166666667, 0, 0
10.575383166666667, 1, 0
10.575384166666668, 0, 0
10.575385166666667, 1, 0
10.575386166666668, 0, 0
10.575387166666667, 1, 0
10.575388166666666, 0, 0
10.575389166666668, 1, 0
10.575390166666667, 0, 0
10.575391166666668, 1, 0
10.575392166666667, 0, 0
10.575393166666668, 1, 0
10.575394166666667, 0, 0
10.575395166666667, 1, 0
10.575396166666668, 0, 0
10.575397166666667, 1, 0
10.575398166666668, 0, 0
10.575399166666667, 1, 0
10.575400166666668, 0, 0
10.575401166666667, 1, 0
10.575402166666667, 0, 0
10.575403166666668, 1, 0
10.575404166666667, 0, 0
10.575405166666668, 1, 0
10.575406166666667, 0, 0
10.575407166666666, 1, 0
10.575408166666667, 0, 0
10.575409166666667, 1, 0
10.575410166666668, 0, 0
10.575411166666667, 1, 0
10.575412166666668, 0, 0
10.575413166666667, 1, 0
10.575414166666667, 0, 0
10.575415166666668, 1, 0
10.575416166666667, 0, 0
10.575417166666668, 1, 0
10.575418166666667, 0, 0
10.575419166666668, 1, 0
10.575420166666667, 0, 0
10.575421166666667, 1, 0
10.575422166666668, 0, 0
10.575423166666667, 1, 0
10.575424166666668, 0, 0
10.575425166666667, 1, 0
10.575426166666666, 0, 0
10.575427166666667, 1, 0
10.575428166666667, 0, 0
10.575429166666668, 1, 0
10.575430166666667, 0, 0
10.575431166666668, 1, 0
10.575432166666667, 0, 0
10.575432500000000, 0, 1
10.575433166666667, 1, 1
10.575434166666668, 0, 1
10.575435166666667, 1, 1
10.575436166666668, 0, 1
10.575437166666667, 1, 1
10.575438166666668, 0, 1
10.575439166666667, 1, 1
10.575440166666667, 0, 1
